Unnamed: 0,1. Wikipedia movie ID,2. Freebase movie ID,3. Movie name,4. Movie release date,5. Movie box office revenue,6. Movie runtime,7. Movie languages (Freebase ID:name tuples),8. Movie countries (Freebase ID:name tuples),9. Movie genres (Freebase ID:name tuples),bechdel_score,Entity,Year,Code,Human Development Index,Gender Inequality Index
55199,2953325,/m/02nnbwy,Snow Cake,2006-02-09,1381665.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",3,United Kingdom,2006,GBR,0.894,0.199
55251,4267117,/m/0bt60g,Kidulthood,2006-03-03,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/02b5_l"": ""Teen""}",3,United Kingdom,2006,GBR,0.894,0.199
55277,2073069,/m/06k8jd,In Her Shoes,2005-09-14,83073883.0,130.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/03p5xs"": ""Comedy of manners"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",3,Germany,2005,DEU,0.914,0.108
55313,4220745,/m/0bqq06,Alley Cats Strike,2000-03-18,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01z02hx"": ""Sports"", ""/m/0hqxf"": ""Family Film""}",3,Canada,2000,CAN,0.89,0.15
55380,2835630,/m/085sqx,Hope Springs,2003,,92.0,{},"{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",3,United Kingdom,2003,GBR,0.878,0.208
55384,30740974,/m/0gf7y4t,Once Upon a Time in Anatolia,2011-05-21,,157.0,"{""/m/02hwyss"": ""Turkish Language""}","{""/m/0166b"": ""Bosnia and Herzegovina"", ""/m/01znc_"": ""Turkey""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",1,Bosnia and Herzegovina,2011,BIH,0.732,0.188
55384,30740974,/m/0gf7y4t,Once Upon a Time in Anatolia,2011-05-21,,157.0,"{""/m/02hwyss"": ""Turkish Language""}","{""/m/0166b"": ""Bosnia and Herzegovina"", ""/m/01znc_"": ""Turkey""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",1,Turkey,2011,TUR,0.762,0.382
55425,1083768,/m/044kx3,Mindhunters,2004-03-19,21148829.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/059j2"": ""Netherlands""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01585b"": ""Slasher"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/0j5nm"": ""Whodunit""}",1,United Kingdom,2004,GBR,0.889,0.205
55425,1083768,/m/044kx3,Mindhunters,2004-03-19,21148829.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/059j2"": ""Netherlands""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01585b"": ""Slasher"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/0j5nm"": ""Whodunit""}",1,Netherlands,2004,NLD,0.897,0.075
55474,19777337,/m/04q86tb,Welcome to the Rileys,2010-01-23,317382.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",3,United Kingdom,2010,GBR,0.912,0.179
55487,2651186,/m/07vf8c,Kontroll,2003-11-20,,111.0,"{""/m/02ztjwg"": ""Hungarian language""}","{""/m/03gj2"": ""Hungary""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",0,Hungary,2003,HUN,0.798,0.261
55720,22835471,/m/06404sp,Tsar,2009-05,,116.0,"{""/m/06b_j"": ""Russian Language""}","{""/m/06bnz"": ""Russia""}","{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03q4nz"": ""World cinema""}",1,Russia,2009,RUS,0.789,0.318
55774,16703978,/m/03ynrbr,Breath,2007-04-26,624947.0,84.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/07s9rl0"": ""Drama""}",1,South Korea,2007,KOR,0.871,0.107
55792,33219990,/m/0h63mpx,Monsieur Lazhar,2011-08-08,3183635.0,94.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",3,Canada,2011,CAN,0.915,0.123
55794,3276167,/m/092vkg,Capote,2005-09-30,49233161.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/017fp"": ""Biography"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]""}",3,Canada,2005,CAN,0.903,0.133
55807,10556722,/m/02qhqz4,Astro Boy,2009-10-05,44093014.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/03h64"": ""Hong Kong""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/04pbhw"": ""Superhero movie"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0jxy"": ""Anime"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",3,Japan,2009,JPN,0.896,0.12
55807,10556722,/m/02qhqz4,Astro Boy,2009-10-05,44093014.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/03h64"": ""Hong Kong""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/04pbhw"": ""Superhero movie"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0jxy"": ""Anime"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",3,Hong Kong,2009,HKG,0.9,
55858,2376744,/m/077l3r,Sympathy for Mr. Vengeance,2002-03-29,1954937.0,117.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",3,South Korea,2002,KOR,0.84,0.158
55863,2350185,/m/075sbp,Teknolust,2002-01,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0gf28"": ""Parody"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0219x_"": ""Indie"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film""}",3,United Kingdom,2002,GBR,0.873,0.209
55863,2350185,/m/075sbp,Teknolust,2002-01,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0gf28"": ""Parody"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0219x_"": ""Indie"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film""}",3,Germany,2002,DEU,0.901,0.121
55931,9976121,/m/02pyn8c,Elvis,2005-05-08,,173.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/04rlf"": ""Music"", ""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama""}",1,Germany,2005,DEU,0.914,0.108
55937,179064,/m/018fct,Human Nature,2001-09-12,695876.0,96.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gf28"": ""Parody"", ""/m/0219x_"": ""Indie"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n2s"": ""Fantasy Comedy""}",3,France,2001,FRA,0.847,0.184
55955,1228937,/m/04k9y6,Lemony Snicket's A Series of Unfortunate Events,2004-12-16,209073645.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3n4p"": ""Gothic Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/06www"": ""Steampunk""}",3,Germany,2004,DEU,0.914,0.107
56027,171623,/m/01718w,Training Day,2001-09-02,104876233.0,122.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/01jfsb"": ""Thriller""}",1,Australia,2001,AUS,0.9,0.15
56049,20122638,/m/04yft1h,Frankie and Alice,2010-12-10,10670.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}",3,Canada,2010,CAN,0.911,0.133
56139,17062866,/m/0417447,Times and Winds,2006-09-10,,110.0,"{""/m/02hwyss"": ""Turkish Language""}","{""/m/01znc_"": ""Turkey""}","{""/m/07s9rl0"": ""Drama""}",3,Turkey,2006,TUR,0.71,0.52
56147,3210534,/m/08zjl6,Saw,2003,,9.5,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02hmvc"": ""Short Film"", ""/m/01585b"": ""Slasher""}",2,Australia,2003,AUS,0.906,0.14
56164,8759169,/m/027hrcm,House,2008-11-07,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/05qhw"": ""Poland"", ""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/04p5fxn"": ""Christian film"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation""}",3,Poland,2008,POL,0.831,0.173
56399,10353968,/m/02q97r9,Miss Pettigrew Lives for a Day,2008-03-07,16724933.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04xvlr"": ""Period piece"", ""/m/01z4y"": ""Comedy""}",3,United Kingdom,2008,GBR,0.9,0.197
56477,30256433,/m/0g53tdn,Mother,1999-10-15,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/05p553"": ""Comedy film""}",3,India,1999,IND,0.486,0.67
56527,12212748,/m/02vw1w2,Bleach: The DiamondDust Rebellion,2007-12-22,6915595.0,92.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02kdv5l"": ""Action""}",2,Japan,2007,JPN,0.895,0.129
56535,28204743,/m/0cp12st,Potiche,2010-09-04,,99.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/05p553"": ""Comedy film""}",3,France,2010,FRA,0.877,0.129
56548,2487720,/m/07hc8f,Rain,2001-10,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/03q4nz"": ""World cinema"", ""/m/060__y"": ""Film adaptation""}",3,Australia,2001,AUS,0.9,0.15
56548,2487720,/m/07hc8f,Rain,2001-10,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/03q4nz"": ""World cinema"", ""/m/060__y"": ""Film adaptation""}",3,New Zealand,2001,NZL,0.894,0.178
56569,5985595,/m/0fj4vg,5 Centimeters Per Second,2007-03-03,,63.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0clz1b"": ""Slice of life story"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama""}",1,Japan,2007,JPN,0.895,0.129
56674,12054679,/m/02vn93f,The Tournament,2009-05,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/03btsm8"": ""Action/Adventure""}",0,United Kingdom,2009,GBR,0.906,0.186
56676,9441132,/m/0g6f0l,Outlaw,2007-03-09,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03btsm8"": ""Action/Adventure""}",1,United Kingdom,2007,GBR,0.897,0.197
56677,15147321,/m/03hjzzn,Reprise,2006-09-08,,105.0,"{""/m/05f_3"": ""Norwegian Language""}","{""/m/05b4w"": ""Norway""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",1,Norway,2006,NOR,0.937,0.074
56682,25519059,/m/09rvr_5,Arrietty,2010-07-17,145570827.0,95.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hcr"": ""Animation""}",3,Japan,2010,JPN,0.898,0.114
56772,1552798,/m/059v0g,Faust,1994-09-10,,89.0,"{""/m/01wgr"": ""Czech Language"", ""/m/04h9h"": ""Latin Language""}","{""/m/0f8l9c"": ""France"", ""/m/01mjq"": ""Czech Republic"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03q4nz"": ""World cinema"", ""/m/06qln"": ""Stop motion"", ""/m/0424mc"": ""Experimental film"", ""/m/073_6"": ""Surrealism"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama""}",1,France,1994,FRA,0.823,0.202
56772,1552798,/m/059v0g,Faust,1994-09-10,,89.0,"{""/m/01wgr"": ""Czech Language"", ""/m/04h9h"": ""Latin Language""}","{""/m/0f8l9c"": ""France"", ""/m/01mjq"": ""Czech Republic"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03q4nz"": ""World cinema"", ""/m/06qln"": ""Stop motion"", ""/m/0424mc"": ""Experimental film"", ""/m/073_6"": ""Surrealism"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama""}",1,United Kingdom,1994,GBR,0.828,0.238
56826,652539,/m/02_sr1,Rush Hour 2,2001-07-26,347325802.0,86.0,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America"", ""/m/03h64"": ""Hong Kong""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",3,Hong Kong,2001,HKG,0.856,
56874,28194808,/m/0cnx21r,Black Venus,2010-09,,159.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/03rjj"": ""Italy""}","{""/m/03g3w"": ""History"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",3,France,2010,FRA,0.877,0.129
56874,28194808,/m/0cnx21r,Black Venus,2010-09,,159.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/03rjj"": ""Italy""}","{""/m/03g3w"": ""History"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",3,Belgium,2010,BEL,0.912,0.092
56874,28194808,/m/0cnx21r,Black Venus,2010-09,,159.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/03rjj"": ""Italy""}","{""/m/03g3w"": ""History"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",3,Italy,2010,ITA,0.882,0.123
56955,2707684,/m/07z985,Supernova,2000-01-14,14828081.0,90.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mzp"": ""Switzerland""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure""}",3,Switzerland,2000,CHE,0.887,0.103
56956,4306621,/m/0bw7lf,Elephants Dream,2006-03-24,,10.9,"{""/m/02h40lc"": ""English Language""}","{""/m/059j2"": ""Netherlands""}","{""/m/02hmvc"": ""Short Film"", ""/m/01zhp"": ""Computer Animation""}",0,Netherlands,2006,NLD,0.906,0.061
56994,875305,/m/03krmz,Spider,2002,5808941.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}",2,Canada,2002,CAN,0.894,0.14
56994,875305,/m/03krmz,Spider,2002,5808941.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}",2,United Kingdom,2002,GBR,0.873,0.209
57003,34224279,/m/063kdr9,Mr. Right,2009,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0hn10"": ""LGBT"", ""/m/02l7c8"": ""Romance Film"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}",2,United Kingdom,2009,GBR,0.906,0.186
57016,3746858,/m/09yt53,Requiem,2006,,93.0,"{""/m/04306rv"": ""German Language""}","{""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/03npn"": ""Horror"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",3,United Kingdom,2006,GBR,0.894,0.199
57016,3746858,/m/09yt53,Requiem,2006,,93.0,"{""/m/04306rv"": ""German Language""}","{""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/03npn"": ""Horror"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",3,Germany,2006,DEU,0.917,0.105
57035,159171,/m/014_x2,City of Angels,1998-04-10,198685114.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0jdm8"": ""Remake"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03rzvv"": ""Romantic fantasy""}",3,Germany,1998,DEU,0.879,0.136
57040,1113205,/m/0473rc,Bedazzled,2000-10-19,90383208.0,93.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",3,Germany,2000,DEU,0.889,0.133
57055,4867859,/m/0crrc8,How the Grinch Stole Christmas!,2000-11-08,345141403.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",3,Germany,2000,DEU,0.889,0.133
57085,2465336,/m/07fzlt,Half Light,2006,,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0fdjb"": ""Supernatural""}",3,United Kingdom,2006,GBR,0.894,0.199
57085,2465336,/m/07fzlt,Half Light,2006,,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0fdjb"": ""Supernatural""}",3,Germany,2006,DEU,0.917,0.105
57096,26007941,/m/0b6gpx5,Valhalla Rising,2009-09-04,30638.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0k6nt"": ""Denmark"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/03g3w"": ""History"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",0,Denmark,2009,DNK,0.909,0.051
57096,26007941,/m/0b6gpx5,Valhalla Rising,2009-09-04,30638.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0k6nt"": ""Denmark"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/03g3w"": ""History"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",0,United Kingdom,2009,GBR,0.906,0.186
57117,1960065,/m/0693hm,A Good Woman,2004-09-15,6877842.0,93.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom"", ""/m/04g61"": ""Luxembourg""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",3,Spain,2004,ESP,0.844,0.123
